"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.01892405558475e-06,0.324549709121028,0.305,0.247,0.0793800560174811,"11","IL6ST"
2.44109567172632e-06,0.409285530539899,0.331,0.272,0.0959789996209353,"11","DDX3X"
2.52919560111474e-06,0.496844338513844,0.259,0.204,0.0994429126446293,"11","ENSG00000285130"
2.72009554401912e-06,0.284776038541352,0.49,0.445,0.106948716599744,"11","TAF1D"
2.90431900686394e-06,0.338842220716911,0.263,0.206,0.114192014711876,"11","WWOX"
3.13122875705105e-06,0.38279314500403,0.347,0.294,0.123113652269733,"11","MBD5"
3.383110861337e-06,0.356833435641493,0.274,0.218,0.133017152846048,"11","LOC102724594"
3.69235253331241e-06,0.337763122242845,0.422,0.36,0.145175916904777,"11","PLXNB1"
3.69653774526872e-06,0.423209218886355,0.277,0.22,0.145340471068476,"11","DNAH14"
5.56820739766821e-06,0.420773228469946,0.282,0.226,0.218930778461519,"11","MTMR10"
5.95205428617764e-06,0.418089540664553,0.535,0.492,0.234022870423933,"11","GLS"
6.24524374650805e-06,0.344078779839568,0.264,0.204,0.245550493625203,"11","DNAH7"
8.77383960961094e-06,0.280658842508521,0.317,0.26,0.344969825770683,"11","STX7"
1.37838434189262e-05,0.34029364229363,0.39,0.343,0.541953155545339,"11","ENSG00000223745"
1.56708881443157e-05,0.335458262038503,0.278,0.225,0.616147980058204,"11","HNRNPR"
1.61653292977986e-05,0.363270945682698,0.331,0.28,0.635588417330846,"11","PICALM"
2.00345258237379e-05,0.334715317897631,0.286,0.232,0.787717486337729,"11","PPP1CB"
2.11695427632341e-05,0.26079809840384,0.476,0.428,0.832344082364837,"11","TUT4"
3.68153974722209e-05,0.335901123295206,0.372,0.33,1,"11","DMTF1"
4.46595490970116e-05,0.383543861616223,0.281,0.234,1,"11","PPP1R10"
4.47621239710345e-05,0.288983117234267,0.347,0.294,1,"11","SPTBN1"
6.25607666285501e-05,0.301006323079251,0.328,0.279,1,"11","DNAAF9"
6.59044153222865e-05,0.330633303288832,0.259,0.211,1,"11","KATNBL1"
9.1555440253979e-05,0.368844344964049,0.254,0.208,1,"11","DENND4A"
9.87492833528164e-05,0.419145280740724,0.295,0.252,1,"11","PTAR1"
9.96098332943539e-05,0.31180661922014,0.362,0.315,1,"11","SRRM1"
0.000104245022749762,0.290518918833435,0.35,0.296,1,"11","LOC124907114"
0.000115267130996638,0.278257203169031,0.34,0.282,1,"11","TNS1"
0.000120004018951052,0.396324686591797,0.305,0.257,1,"11","EEF1A1"
0.000121584134509985,0.288644755298636,0.468,0.442,1,"11","ATP6V1G2-DDX39B"
0.000137352986795388,0.277676872485371,0.425,0.385,1,"11","MAPK10"
0.000207272623894407,0.322797946834235,0.281,0.239,1,"11","PSMA3"
0.000236111050599538,0.304675309283878,0.313,0.275,1,"11","OSBPL9"
0.000353952364820635,0.255105326704423,0.391,0.355,1,"11","PNN"
0.00043900604970348,0.350398465426333,0.3,0.261,1,"11","YWHAZ"
0.000515585790457308,0.314415797105876,0.252,0.212,1,"11","FBXO21"
0.000856676400855099,0.331539893119317,0.278,0.243,1,"11","RASA1"
0.00102575630531513,0.334028161959153,0.252,0.218,1,"11","FAR1"
0.00112898612467709,0.344236364301727,0.284,0.251,1,"11","TRA2A"
0.00135530183072651,0.360303262805991,0.371,0.34,1,"11","LINC02532"
0.00136648243319082,0.340506131954873,0.326,0.293,1,"11","CCDC50"
0.00149279888839149,0.267530812779444,0.295,0.256,1,"11","HNRNPH3"
0.0016334721801875,0.331282713804383,0.382,0.354,1,"11","UBE2D3"
0.0016439658315419,0.309496695364185,0.279,0.243,1,"11","WAC"
0.00212000605234766,0.252579025945651,0.31,0.275,1,"11","LIFR"
0.00223142208541065,0.324053912009853,0.317,0.285,1,"11","GTF2IP4"
0.00267801708245525,0.331977063158852,0.333,0.303,1,"11","NSD3"
0.0029633776694248,0.28537436394024,0.265,0.23,1,"11","SHROOM3"
0.00300534277419127,0.253890535873226,0.287,0.257,1,"11","FUBP1"
0.0034747787953889,0.37611156151495,0.283,0.25,1,"11","HIF1A"
0.00484230308006603,0.255734513874211,0.461,0.445,1,"11","NFAT5"
0.0062973980555516,0.273792929809698,0.275,0.247,1,"11","VEZT"
