,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa00510.7,0.00161484973200189,8.26084290672306e-09,0.354,0.303,0.502218266652588,9,hsa00510
hsa04961.9,0.00235640107966315,4.23680440037066e-08,0.168,0.191,0.732840735775241,9,hsa04961
hsa00520.4,0.00284387222108383,2.27102122092193e-08,0.442,0.398,0.884444260757073,9,hsa00520
hsa04144.6,0.00410481254812746,1.38916701984528e-07,0.489,0.431,1,9,hsa04144
hsa04216.7,0.0048115814531897,8.48722769512881e-08,0.34,0.267,1,9,hsa04216
hsa05020.5,0.00585793860701629,6.45282148862861e-08,0.332,0.283,1,9,hsa05020
hsa00071.7,0.00696370831221372,2.32243488341149e-08,0.561,0.508,1,9,hsa00071
hsa04612.6,0.00926121752096998,7.03863597363342e-08,0.338,0.267,1,9,hsa04612
hsa04742.9,1.05857797875215e-241,1.56045508796392e-07,0.686,0.311,3.2921775139192e-239,4,hsa04742
hsa00360.9,4.07206522822304e-99,5.94092012812444e-08,0.361,0.167,1.26641228597737e-96,4,hsa00360
hsa04924.6,5.45889321872717e-89,1.23484804680317e-07,0.628,0.382,1.69771579102415e-86,4,hsa04924
hsa00040.9,9.48220797226357e-83,1.03974911824095e-07,0.376,0.205,2.94896667937397e-80,4,hsa00040
hsa00830.5,9.07770146690798e-80,3.74374322090188e-08,0.143,0.092,2.82316515620838e-77,4,hsa00830
hsa04713.9,7.80396055335251e-71,1.48189660286521e-07,0.703,0.56,2.42703173209263e-68,4,hsa04713
hsa00140.10,6.76813278753919e-68,4.87133993901899e-08,0.453,0.314,2.10488929692469e-65,4,hsa00140
hsa05032.9,1.57501225367083e-61,4.71273095463734e-08,0.493,0.263,4.8982881089163e-59,4,hsa05032
hsa00982.10,4.28757381583422e-52,4.61628934180175e-08,0.203,0.162,1.33343545672444e-49,4,hsa00982
hsa00860.10,1.10569327229142e-46,6.5676689762533e-08,0.217,0.15,3.43870607682633e-44,4,hsa00860
hsa00590.9,3.28169063697496e-39,6.0658702068804e-08,0.243,0.137,1.02060578809921e-36,4,hsa00590
hsa04330.6,2.84218312008576e-38,1.0364155473611e-07,0.516,0.36,8.83918950346673e-36,4,hsa04330
hsa04216.8,4.41753268394338e-37,1.3635464961265e-07,0.44,0.257,1.37385266470639e-34,4,hsa04216
hsa00340.9,8.76076352108322e-35,1.75201102814993e-08,0.281,0.249,2.72459745505688e-32,4,hsa00340
hsa00565.10,5.58972071348404e-31,1.94836680427208e-07,0.462,0.286,1.73840314189354e-28,4,hsa00565
hsa00053.8,7.86475003141509e-31,6.18203058193997e-08,0.172,0.196,2.44593725977009e-28,4,hsa00053
hsa04614.6,2.94716553025118e-26,3.60649393521847e-08,0.169,0.087,9.16568479908118e-24,4,hsa04614
hsa00020.9,3.34910665222512e-25,1.35452964768766e-07,0.647,0.501,1.04157216884201e-22,4,hsa00020
hsa00051.8,1.76046556415952e-22,9.00357499463725e-08,0.182,0.142,5.47504790453609e-20,4,hsa00051
hsa04115.8,3.70039890268651e-21,5.65621367193855e-08,0.619,0.509,1.15082405873551e-18,4,hsa04115
hsa04962.6,5.64328553872807e-17,5.51401255571777e-08,0.433,0.303,1.75506180254443e-14,4,hsa04962
hsa04371.8,1.58141630054889e-13,6.21018895067368e-08,0.474,0.375,4.91820469470706e-11,4,hsa04371
hsa00600.6,2.27979698380856e-13,5.39058614686489e-08,0.422,0.294,7.09016861964463e-11,4,hsa00600
hsa00230.9,6.91671660376583e-12,4.2012465007191e-08,0.338,0.221,2.15109886377117e-09,4,hsa00230
hsa00515.6,3.48218612513473e-11,1.27399328376201e-08,0.395,0.301,1.0829598849169e-08,4,hsa00515
hsa05030.9,3.78697707940826e-09,2.23395371144076e-08,0.373,0.26,1.17774987169597e-06,4,hsa05030
hsa04730.10,3.80182611664056e-08,1.58068662002286e-08,0.317,0.262,1.18236792227521e-05,4,hsa04730
hsa04350.6,6.01685605361087e-08,1.17164898832047e-07,0.516,0.439,1.87124223267298e-05,4,hsa04350
hsa03060.6,8.44360369854708e-08,3.23739990021163e-08,0.281,0.237,2.62596075024814e-05,4,hsa03060
hsa00760.4,9.66132345570408e-08,5.8098813434953e-09,0.425,0.334,3.00467159472397e-05,4,hsa00760
hsa00310.2,1.29080940708507e-07,3.38249815612562e-07,0.506,0.447,4.01441725603455e-05,4,hsa00310
hsa04913.2,1.32388168513998e-07,3.57511049503476e-08,0.14,0.09,4.11727204078533e-05,4,hsa04913
hsa05340.10,2.38647933778188e-07,5.02740594926871e-09,0.281,0.195,7.42195074050165e-05,4,hsa05340
hsa00010.6,3.32372197338401e-07,5.71361193674947e-08,0.404,0.341,0.000103367753372243,4,hsa00010
hsa00500.7,4.00950554248069e-06,2.19648087821866e-08,0.266,0.21,0.00124695622371149,4,hsa00500
hsa04211.8,1.87232709350221e-05,2.77783564585235e-08,0.488,0.418,0.00582293726079187,4,hsa04211
hsa05213.7,2.57560558740741e-05,7.97107738721687e-08,0.412,0.336,0.00801013337683705,4,hsa05213
hsa05212.7,2.61635256927853e-05,1.00780427627788e-07,0.389,0.311,0.00813685649045622,4,hsa05212
hsa05219.9,3.82361631663733e-05,7.55019000830516e-08,0.451,0.395,0.0118914467447421,4,hsa05219
hsa00052.6,5.77659153972501e-05,2.53964407521966e-08,0.145,0.115,0.0179651996885448,4,hsa00052
hsa04217.6,0.000347431140889823,2.98841104624313e-08,0.332,0.322,0.108051084816735,4,hsa04217
hsa00030.7,0.000544338217056556,4.42371702379999e-08,0.142,0.134,0.169289185504589,4,hsa00030
hsa00511.2,0.000779194025076494,2.07543403535291e-09,0.38,0.268,0.24232934179879,4,hsa00511
hsa03320.8,0.000903089320035473,8.42688811981595e-10,0.405,0.332,0.280860778531032,4,hsa03320
hsa03020.1,0.00176835647098238,1.06527383573027e-10,0.32,0.281,0.549958862475521,4,hsa03020
hsa04960.2,3.16567373492112e-134,5.26103920427118e-07,0.146,0.084,9.84524531560469e-132,10,hsa04960
hsa02010.10,3.41803824554392e-79,1.65108440103909e-07,0.104,0.106,1.06300989436416e-76,10,hsa02010
hsa04973.10,4.87166299067421e-74,1.35240202668548e-07,0.193,0.132,1.51508719009968e-71,10,hsa04973
hsa04976.9,1.28524183641071e-72,1.63168864489123e-07,0.095,0.103,3.99710211123729e-70,10,hsa04976
hsa04961.11,1.00290133234981e-69,2.40732778198338e-07,0.25,0.187,3.1190231436079e-67,10,hsa04961
hsa05207.9,4.23824155556041e-61,2.11058528497707e-07,0.362,0.181,1.31809312377929e-58,10,hsa05207
hsa04974.10,3.22360367347594e-60,1.07934230302953e-07,0.151,0.192,1.00254074245102e-57,10,hsa04974
hsa04664.8,3.99029261909498e-60,3.07109530440068e-07,0.274,0.099,1.24098100453854e-57,10,hsa04664
hsa04512.10,7.22405524527552e-60,1.46309366965289e-07,0.26,0.164,2.24668118128069e-57,10,hsa04512
hsa00051.9,1.76457580824929e-54,1.34006979466411e-07,0.083,0.147,5.48783076365529e-52,10,hsa00051
hsa04640.11,6.60073950507904e-53,7.06850271834676e-08,0.396,0.167,2.05282998607958e-50,10,hsa04640
hsa00480.8,2.30526131158615e-50,1.04613555940469e-07,0.081,0.13,7.16936267903294e-48,10,hsa00480
hsa00030.8,1.82248090863526e-49,4.52128499549782e-08,0.085,0.136,5.66791562585565e-47,10,hsa00030
hsa00562.11,2.94215663083715e-48,2.78882010058753e-07,0.367,0.236,9.15010712190352e-46,10,hsa00562
hsa04070.11,2.6190322276481e-46,3.67832300379389e-07,0.414,0.256,8.1451902279856e-44,10,hsa04070
hsa04964.9,8.21610563072323e-46,3.6147635142442e-07,0.101,0.195,2.55520885115493e-43,10,hsa04964
hsa04218.7,3.07768394081428e-43,3.86101603569256e-07,0.328,0.176,9.5715970559324e-41,10,hsa04218
hsa00590.10,3.43231865633736e-43,5.45431538092559e-08,0.151,0.145,1.06745110212092e-40,10,hsa00590
hsa00190.9,1.98708681312593e-42,2.93231508429622e-07,0.224,0.208,6.17983998882165e-40,10,hsa00190
hsa04530.10,3.87614707088013e-41,3.75968295371121e-07,0.213,0.169,1.20548173904372e-38,10,hsa04530
hsa05415.5,5.42097938134155e-41,2.80991628295254e-07,0.206,0.152,1.68592458759722e-38,10,hsa05415
hsa00790.9,7.70791926860001e-38,2.82123934694154e-08,0.08,0.1,2.3971628925346e-35,10,hsa00790
hsa00280.8,2.00230267564064e-33,1.38067852615893e-07,0.132,0.195,6.2271613212424e-31,10,hsa00280
hsa00450.8,2.63963895266511e-33,4.13775452992533e-08,0.081,0.125,8.20927714278849e-31,10,hsa00450
hsa04514.10,2.73611884579374e-33,8.68239057694336e-08,0.399,0.175,8.50932961041852e-31,10,hsa04514
hsa00052.7,4.54227939896304e-33,1.15883941106764e-08,0.071,0.119,1.41264889307751e-30,10,hsa00052
hsa00983.7,6.00711559133235e-31,3.97792975875977e-08,0.204,0.209,1.86821294890436e-28,10,hsa00983
hsa00250.5,6.51676801354628e-31,2.01121207303948e-08,0.239,0.215,2.02671485221289e-28,10,hsa00250
hsa05110.9,7.80686605249975e-31,1.16329030622765e-07,0.144,0.117,2.42793534232742e-28,10,hsa05110
hsa04260.11,1.33836977261305e-29,1.06075996417353e-07,0.148,0.184,4.16232999282659e-27,10,hsa04260
hsa04723.8,1.62227076317495e-29,1.25636685961982e-07,0.165,0.137,5.04526207347411e-27,10,hsa04723
hsa04146.6,8.63604371067395e-29,7.3750746956254e-08,0.179,0.182,2.6858095940196e-26,10,hsa04146
hsa00982.11,4.51380730731806e-27,3.63183704407336e-08,0.059,0.169,1.40379407257592e-24,10,hsa00982
hsa04932.7,1.1275094943021e-25,1.86570900475831e-07,0.299,0.225,3.50655452727952e-23,10,hsa04932
hsa00640.10,2.00138164357177e-25,9.0884980961474e-08,0.14,0.197,6.22429691150822e-23,10,hsa00640
hsa04971.10,1.38442493395393e-24,1.26593909704243e-07,0.141,0.174,4.30556154459671e-22,10,hsa04971
hsa00630.8,1.52718440045614e-24,7.47962365753769e-08,0.118,0.176,4.7495434854186e-22,10,hsa00630
hsa05225.11,1.61774065210231e-24,2.36674731722398e-07,0.27,0.186,5.03117342803817e-22,10,hsa05225
hsa03015.8,1.73379466106822e-24,3.48629143577472e-07,0.234,0.187,5.39210139592216e-22,10,hsa03015
hsa05218.7,3.05442649965014e-24,9.8963169875397e-08,0.335,0.23,9.49926641391192e-22,10,hsa05218
hsa04150.9,9.00299686050793e-24,9.56661180234256e-08,0.455,0.316,2.79993202361797e-21,10,hsa04150
hsa04662.9,1.09026393766549e-23,2.2157959576634e-07,0.277,0.162,3.39072084613968e-21,10,hsa04662
hsa04919.8,1.42529145890596e-23,3.78245900740192e-07,0.141,0.131,4.43265643719752e-21,10,hsa04919
hsa00860.11,1.8180389027205e-23,5.15915036188382e-08,0.098,0.158,5.65410098746077e-21,10,hsa00860
hsa04390.9,3.56539390589096e-23,1.25077514940718e-07,0.391,0.25,1.10883750473209e-20,10,hsa04390
hsa03018.7,1.52499673180396e-21,8.86636277140487e-08,0.25,0.232,4.7427398359103e-19,10,hsa03018
hsa03040.9,5.88568326393818e-21,3.39131229933724e-07,0.427,0.302,1.83044749508477e-18,10,hsa03040
hsa04613.11,2.86969476298798e-20,7.84367093989212e-08,0.276,0.18,8.92475071289263e-18,10,hsa04613
hsa05222.2,5.53257812324918e-20,2.65328764850509e-07,0.139,0.09,1.72063179633049e-17,10,hsa05222
hsa05012.7,5.62541033993016e-20,2.39014962209648e-07,0.231,0.223,1.74950261571828e-17,10,hsa05012
hsa04710.6,1.31997977257726e-19,1.12645563796348e-07,0.411,0.344,4.10513709271527e-17,10,hsa04710
hsa04625.9,2.5350083267626e-19,1.48472521938377e-07,0.236,0.163,7.8838758962317e-17,10,hsa04625
hsa00770.6,3.19016418951931e-19,3.11332006421611e-08,0.108,0.147,9.92141062940506e-17,10,hsa00770
hsa05211.8,3.3710033857443e-19,1.37784837023449e-07,0.463,0.344,1.04838205296648e-16,10,hsa05211
hsa00040.10,3.67831309986816e-19,9.26132962191841e-08,0.153,0.221,1.143955374059e-16,10,hsa00040
hsa00053.9,1.05989641569433e-18,7.18885450673042e-08,0.136,0.196,3.29627785280936e-16,10,hsa00053
hsa04145.10,1.30323408624342e-17,1.13685940789006e-07,0.217,0.17,4.05305800821704e-15,10,hsa04145
hsa05410.9,1.64245698410708e-17,1.20643208395595e-07,0.184,0.171,5.10804122057301e-15,10,hsa05410
hsa05208.9,3.5680040133409e-17,2.90510274757956e-07,0.17,0.184,1.10964924814902e-14,10,hsa05208
hsa04550.9,2.34428966956562e-16,1.73447395790284e-07,0.586,0.462,7.29074087234907e-14,10,hsa04550
hsa04918.11,3.19131344703285e-16,1.3505228364828e-07,0.085,0.203,9.92498482027217e-14,10,hsa04918
hsa04930.7,1.82163304549396e-15,5.12083402345884e-08,0.22,0.191,5.66527877148621e-13,10,hsa04930
hsa04130.8,2.44865904785979e-15,3.92640760733929e-08,0.213,0.198,7.61532963884395e-13,10,hsa04130
hsa04666.9,1.14502622192452e-14,2.46686917216464e-07,0.253,0.174,3.56103155018525e-12,10,hsa04666
hsa04120.7,3.18721122727142e-14,2.45655438419109e-07,0.561,0.478,9.91222691681412e-12,10,hsa04120
hsa05214.10,3.53230895911313e-14,1.00221870643344e-07,0.308,0.242,1.09854808628418e-11,10,hsa05214
hsa00601.9,2.88350411022651e-13,1.75697615009959e-08,0.078,0.12,8.96769778280444e-11,10,hsa00601
hsa04213.9,6.75248328943127e-13,7.72597311651563e-08,0.32,0.261,2.10002230301313e-10,10,hsa04213
hsa05020.7,4.1421085471594e-12,1.38241515507511e-07,0.296,0.285,1.28819575816657e-09,10,hsa05020
hsa05146.8,4.21605272424787e-12,9.50242630420247e-08,0.374,0.316,1.31119239724109e-09,10,hsa05146
hsa03022.7,1.11771936789072e-11,5.86163004816122e-08,0.189,0.19,3.47610723414015e-09,10,hsa03022
hsa04929.9,4.88501785286497e-11,2.74755350143527e-08,0.27,0.244,1.51924055224101e-08,10,hsa04929
hsa04730.11,1.47281315872168e-10,2.99972745183219e-08,0.302,0.265,4.58044892362442e-08,10,hsa04730
hsa00900.8,2.28377617612739e-10,7.44338410151443e-08,0.116,0.161,7.10254390775617e-08,10,hsa00900
hsa00563.4,3.94295153050324e-10,2.39491242870562e-08,0.108,0.169,1.22625792598651e-07,10,hsa00563
hsa00410.9,2.13344278454271e-09,1.88260535994e-08,0.17,0.253,6.63500705992784e-07,10,hsa00410
hsa00340.10,4.28414195249496e-09,6.49589670802396e-09,0.155,0.255,1.33236814722593e-06,10,hsa00340
hsa04137.5,1.10484838712487e-08,9.22569836696029e-08,0.32,0.307,3.43607848395835e-06,10,hsa04137
hsa04714.7,1.52057774161989e-08,1.61675725017316e-07,0.286,0.284,4.72899677643787e-06,10,hsa04714
hsa04922.10,4.6801432115974e-08,5.78489814391164e-08,0.233,0.286,1.45552453880679e-05,10,hsa04922
hsa05100.10,6.45189812479374e-08,7.50412639592475e-08,0.257,0.182,2.00654031681085e-05,10,hsa05100
hsa04650.7,7.52702757428736e-08,5.61349183804712e-08,0.373,0.295,2.34090557560337e-05,10,hsa04650
hsa00970.7,1.68886658947777e-07,3.28430400837086e-08,0.155,0.205,5.25237509327586e-05,10,hsa00970
hsa04972.11,1.94805714869376e-07,2.37146297860042e-08,0.175,0.194,6.05845773243759e-05,10,hsa04972
hsa05220.8,2.09879176751137e-07,1.44869801117476e-07,0.191,0.136,6.52724239696036e-05,10,hsa05220
hsa04136.8,3.7320119046946e-07,2.10332572871654e-08,0.242,0.27,0.000116065570236002,10,hsa04136
hsa00604.1,6.89658266078845e-07,6.18743913993038e-09,0.119,0.079,0.000214483720750521,10,hsa00604
hsa03013.9,7.71387241431955e-07,1.52995865382045e-07,0.208,0.237,0.000239901432085338,10,hsa03013
hsa00220.6,8.11457263157884e-07,1.82797145734683e-08,0.15,0.198,0.000252363208842102,10,hsa00220
hsa03450.5,8.90610692759339e-07,3.27754695678973e-08,0.104,0.13,0.000276979925448154,10,hsa03450
hsa05412.10,1.10573001397321e-06,6.17729410327595e-08,0.242,0.223,0.00034388203434567,10,hsa05412
hsa03420.5,2.80711818463352e-06,2.28729672680527e-08,0.274,0.286,0.000873013755421024,10,hsa03420
hsa04114.7,3.98863512946653e-06,6.75163104861887e-08,0.286,0.273,0.00124046552526409,10,hsa04114
hsa04933.7,1.08569971669765e-05,7.49835493554814e-08,0.242,0.213,0.00337652611892969,10,hsa04933
hsa04914.10,2.26267921025336e-05,6.41535938764518e-08,0.285,0.246,0.00703693234388796,10,hsa04914
hsa00360.10,2.98250666928895e-05,5.63950292603448e-08,0.047,0.186,0.00927559574148865,10,hsa00360
hsa05164.11,3.23349235197275e-05,5.65195883352145e-08,0.29,0.236,0.0100561612146353,10,hsa05164
hsa05160.10,7.39507371844484e-05,6.82515655263598e-08,0.35,0.292,0.0229986792643635,10,hsa05160
hsa00514.8,7.54035154017171e-05,9.56565391468433e-09,0.206,0.22,0.023450493289934,10,hsa00514
hsa05203.8,8.27933532186379e-05,8.72432481957114e-08,0.454,0.391,0.0257487328509964,10,hsa05203
hsa03008.3,8.89161052557236e-05,1.47710289989438e-08,0.36,0.36,0.02765290873453,10,hsa03008
hsa03050.5,0.000120392596844964,3.17817329907265e-09,0.219,0.228,0.0374420976187836,10,hsa03050
hsa05321.8,0.000136238732073531,5.5116338142954e-08,0.38,0.314,0.0423702456748682,10,hsa05321
hsa04061.9,0.000199613052194974,6.81050417502226e-09,0.24,0.157,0.0620796592326369,10,hsa04061
hsa05322.8,0.000860511184212747,2.51784153351764e-09,0.345,0.437,0.267618978290164,10,hsa05322
hsa05217.9,0.00124046643252406,9.96268089216339e-09,0.282,0.25,0.385785060514982,10,hsa05217
hsa00561.9,0.00152505796752861,3.65848538956148e-08,0.3,0.298,0.474293027901397,10,hsa00561
hsa04024.9,0.00162726386723476,2.81073160345381e-08,0.159,0.177,0.506079062710011,10,hsa04024
hsa04210.10,0.00358754060626622,6.52601571538515e-08,0.116,0.128,1,10,hsa04210
hsa03410.7,0.00359266360469513,6.83543895492221e-09,0.215,0.268,1,10,hsa03410
hsa04962.7,0.00470696543184397,7.81875206580338e-10,0.306,0.313,1,10,hsa04962
hsa00564.8,0.005260221095961,3.71716669415278e-08,0.3,0.318,1,10,hsa00564
hsa04144.8,0.00569203123364509,1.00803303940865e-07,0.449,0.433,1,10,hsa04144
hsa04921.10,0.00670288985604928,7.47432721321413e-08,0.125,0.124,1,10,hsa04921
hsa01040.8,0.00835594058768633,3.62816966649177e-09,0.066,0.179,1,10,hsa01040
hsa04970.9,0.00874908870058238,1.77093422222686e-08,0.151,0.224,1,10,hsa04970
hsa04140.11,1.29279599618804e-50,4.80874363131795e-07,0.713,0.459,4.02059554814482e-48,13,hsa04140
hsa00340.11,1.86293795171719e-24,3.38298815871429e-08,0.355,0.248,5.79373702984045e-22,13,hsa00340
hsa04630.9,2.71105650727698e-21,1.46744167057783e-07,0.692,0.547,8.43138573763141e-19,13,hsa04630
hsa05340.12,1.10764016805005e-19,1.47697591026508e-08,0.383,0.196,3.44476092263566e-17,13,hsa05340
hsa00360.11,1.27879518365513e-16,5.6970897535029e-08,0.241,0.18,3.97705302116746e-14,13,hsa00360
hsa05321.9,4.77444568760883e-16,1.21409157636015e-07,0.489,0.311,1.48485260884635e-13,13,hsa05321
hsa00564.9,1.18731738025524e-14,1.18270106712833e-07,0.501,0.312,3.69255705259379e-12,13,hsa00564
hsa04614.7,5.02488418306951e-14,3.47900303347399e-08,0.147,0.092,1.56273898093462e-11,13,hsa04614
hsa05171.9,6.18943865203199e-12,2.80909002610555e-07,0.57,0.472,1.92491542078195e-09,13,hsa05171
hsa00071.9,1.34872659813381e-11,4.15379666417815e-08,0.665,0.506,4.19453972019616e-09,13,hsa00071
hsa00590.11,2.09472060257233e-11,5.82443283981497e-08,0.226,0.143,6.51458107399993e-09,13,hsa00590
hsa00450.9,4.65927003622181e-11,3.4369069331575e-08,0.275,0.119,1.44903298126498e-08,13,hsa00450
hsa04066.9,6.04851059812727e-11,2.50783769715147e-07,0.495,0.329,1.88108679601758e-08,13,hsa04066
hsa03010.7,4.39813711944653e-10,3.25454953548884e-07,0.651,0.565,1.36782064414787e-07,13,hsa03010
hsa05033,3.97106975614567e-09,1.02547977139056e-09,0.117,0.039,1.2350026941613e-06,13,hsa05033
hsa05144.10,5.42017604187975e-09,4.78243568773733e-09,0.209,0.147,1.6856747490246e-06,13,hsa05144
hsa04020.11,6.15468383074619e-08,7.26366868135685e-08,0.693,0.602,1.91410667136207e-05,13,hsa04020
hsa04120.8,4.18137620853501e-07,4.43293951624856e-07,0.564,0.479,0.000130040800085439,13,hsa04120
hsa00591.9,1.53114576452755e-06,2.2442270452285e-08,0.156,0.155,0.000476186332768068,13,hsa00591
hsa00512.7,1.64650214495903e-06,1.46541941650276e-08,0.331,0.196,0.000512062167082259,13,hsa00512
hsa05235.12,1.66521009974446e-06,1.13552639696096e-07,0.456,0.279,0.000517880341020526,13,hsa05235
hsa05322.9,1.87409129165181e-06,3.25994881855401e-08,0.565,0.43,0.000582842391703713,13,hsa05322
hsa00030.9,4.05422084776514e-06,1.50200125515884e-08,0.149,0.134,0.00126086268365496,13,hsa00030
hsa00592.9,4.32134405550729e-06,2.22682068367344e-08,0.224,0.225,0.00134393800126277,13,hsa00592
hsa00670,5.51025230477486e-06,1.46042276845062e-08,0.117,0.066,0.00171368846678498,13,hsa00670
hsa04141.5,1.8600474568947e-05,1.67745704167157e-07,0.565,0.47,0.00578474759094253,13,hsa04141
hsa05169.9,2.44067118845515e-05,8.68995109022765e-08,0.457,0.306,0.00759048739609551,13,hsa05169
hsa00790.10,5.5233739054205e-05,9.24488423347391e-09,0.15,0.098,0.0171776928458577,13,hsa00790
hsa05162.9,8.03181146349625e-05,9.17707128975932e-08,0.585,0.507,0.0249789336514733,13,hsa05162
hsa00860.12,0.000163013934239896,4.29904252829484e-08,0.223,0.154,0.0506973335486078,13,hsa00860
hsa04659.10,0.000172070812794773,9.75905335134629e-08,0.463,0.332,0.0535140227791745,13,hsa04659
hsa05323,0.000593405501986632,6.86552468572682e-09,0.107,0.052,0.184549111117843,13,hsa05323
hsa03060.7,0.000724861692143536,1.51321195678296e-07,0.37,0.237,0.22543198625664,13,hsa03060
hsa00040.11,0.00075262440710038,5.93186454404995e-08,0.271,0.217,0.234066190608218,13,hsa00040
hsa04672.2,0.0012685879078783,8.38063687621576e-09,0.165,0.07,0.39453083935015,13,hsa04672
hsa00604.2,0.0019446786042408,4.72690873851212e-09,0.126,0.079,0.60479504591889,13,hsa00604
hsa04216.10,0.00202976703062571,8.15935791169718e-08,0.386,0.268,0.631257546524597,13,hsa04216
hsa04935.8,0.00316756275238689,5.57122204199361e-08,0.462,0.352,0.985112015992323,13,hsa04935
hsa00053.10,0.00421198757549206,6.08652130531969e-08,0.186,0.194,1,13,hsa00053
hsa00515.8,0.00429736681948765,7.00657247704659e-09,0.405,0.306,1,13,hsa00515
hsa04920.9,0.00443837311951252,2.86549765614006e-08,0.543,0.437,1,13,hsa04920
hsa00630.9,0.00828261497315441,7.99794554024381e-09,0.174,0.174,1,13,hsa00630
hsa04072.8,0.00834352086973227,7.5375464159218e-08,0.356,0.246,1,13,hsa04072
hsa05222.3,4.62375652784792e-171,4.51338393730282e-07,0.134,0.089,1.4379882801607e-168,8,hsa05222
hsa04921.12,4.72852825024754e-121,2.21456858018966e-07,0.19,0.121,1.47057228582699e-118,8,hsa04921
hsa04064.5,6.88044779846233e-120,1.87469299304922e-07,0.113,0.094,2.13981926532179e-117,8,hsa04064
hsa05418.13,1.65059749559299e-119,2.58813076542398e-07,0.223,0.15,5.13335821129421e-117,8,hsa05418
hsa04664.10,5.4002109427395e-117,1.93383567474587e-07,0.106,0.105,1.67946560319198e-114,8,hsa04664
hsa04726.8,3.4807127570068e-114,9.61838110911168e-08,0.148,0.124,1.08250166742911e-111,8,hsa04726
hsa05225.13,4.84682130639007e-114,3.37001011413582e-07,0.25,0.185,1.50736142628731e-111,8,hsa05225
hsa04512.12,6.46063099438678e-112,1.50906882205848e-07,0.226,0.164,2.00925623925429e-109,8,hsa04512
hsa04012.12,5.53006712549939e-109,4.69099730129581e-07,0.174,0.169,1.71985087603031e-106,8,hsa04012
hsa04928.12,7.19342862179257e-109,2.72973487355912e-07,0.402,0.235,2.23715630137749e-106,8,hsa04928
hsa04210.12,2.76825537748574e-108,2.27464723085999e-07,0.153,0.127,8.60927422398064e-106,8,hsa04210
hsa04024.11,4.17104272513374e-106,1.46500351432142e-07,0.245,0.172,1.29719428751659e-103,8,hsa04024
hsa04919.10,1.1108994377011e-104,5.20495181999923e-07,0.145,0.131,3.45489725125042e-102,8,hsa04919
hsa04662.11,2.01424154710354e-103,1.54180981634665e-07,0.207,0.164,6.26429121149202e-101,8,hsa04662
hsa04370.8,1.73090687845873e-102,2.71570394390084e-07,0.09,0.121,5.38312039200665e-100,8,hsa04370
hsa05130.12,3.40080062805932e-102,3.30308083241919e-07,0.142,0.135,1.05764899532645e-99,8,hsa05130
hsa05210.9,4.1712781027911e-100,1.97608037801934e-07,0.19,0.169,1.29726748996803e-97,8,hsa05210
hsa05220.10,9.29796089805532e-99,2.99635717051498e-07,0.135,0.139,2.89166583929521e-96,8,hsa05220
hsa04926.7,1.74378117356068e-96,1.4584316300694e-07,0.177,0.166,5.42315944977371e-94,8,hsa04926
hsa05163.10,1.07845912864794e-95,2.71426223440213e-07,0.218,0.173,3.35400789009511e-93,8,hsa05163
hsa05166.12,5.85609268899132e-95,3.43053964280134e-07,0.228,0.19,1.8212448262763e-92,8,hsa05166
hsa04530.12,1.69735036258327e-93,4.10313731343421e-07,0.192,0.169,5.27875962763397e-91,8,hsa04530
hsa04625.11,1.20810843451896e-91,2.0742571926947e-07,0.19,0.164,3.75721723135396e-89,8,hsa04625
hsa04666.11,2.18009244678678e-91,1.95461702490905e-07,0.183,0.176,6.78008750950687e-89,8,hsa04666
hsa04660.9,5.2146557890266e-84,1.51180050169091e-07,0.155,0.168,1.62175795038727e-81,8,hsa04660
hsa04218.9,5.64834440199361e-82,3.64762244043797e-07,0.205,0.18,1.75663510902001e-79,8,hsa04218
hsa04145.12,2.09246483737484e-81,1.41186649883289e-07,0.185,0.171,6.50756564423574e-79,8,hsa04145
hsa04915.11,4.08867213773385e-81,1.43932225342291e-07,0.212,0.182,1.27157703483523e-78,8,hsa04915
hsa04658.11,3.64737566595376e-80,1.12815799159021e-07,0.171,0.172,1.13433383211162e-77,8,hsa04658
hsa02010.12,7.34873345750113e-79,1.20852754326446e-07,0.082,0.107,2.28545610528285e-76,8,hsa02010
hsa00230.11,4.12164925285425e-77,6.85061721857325e-08,0.248,0.229,1.28183291763767e-74,8,hsa00230
hsa05208.11,7.93440482833146e-76,3.13290740132623e-07,0.266,0.179,2.46759990161108e-73,8,hsa05208
hsa05110.11,3.50363888879912e-75,1.23478998169882e-07,0.108,0.118,1.08963169441653e-72,8,hsa05110
hsa04933.9,1.54463813617124e-74,1.82220654496877e-07,0.218,0.214,4.80382460349257e-72,8,hsa04933
hsa00562.12,3.96948745741874e-72,1.68462158617716e-07,0.295,0.237,1.23451059925723e-69,8,hsa00562
hsa04360.11,6.06544137498181e-72,1.40508582796608e-07,0.408,0.306,1.88635226761934e-69,8,hsa04360
hsa04070.13,6.78190307264275e-72,2.1923775999315e-07,0.333,0.258,2.10917185559189e-69,8,hsa04070
hsa04613.13,1.12916473798679e-71,9.56297339196511e-08,0.189,0.183,3.51170233513893e-69,8,hsa04613
hsa04912.11,3.47526221707704e-70,1.28736446490301e-07,0.222,0.195,1.08080654951096e-67,8,hsa04912
